"id","Title","Name","Domain","BreachDate","AddedDate","ModifiedDate","PwnCount","DataClasses","IsVerified","IsFabricated","IsSensitive","IsActive","IsRetired","IsSpamList","LogoType"
289592442,"Adobe","Adobe","adobe.com","2013-10-04","2013-12-04T00:00:00Z","2013-12-04T00:00:00Z",152445165,"Email addresses, Password hints, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
289592442,"Bitly","Bitly","bitly.com","2014-05-08","2017-10-06T06:31:50Z","2017-10-06T08:05:10Z",9313136,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
289592442,"Kickstarter","Kickstarter","kickstarter.com","2014-02-16","2017-10-06T07:29:07Z","2017-10-06T07:29:07Z",5176463,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
289592442,"Last.fm","Lastfm","last.fm","2012-03-22","2016-09-20T20:00:49Z","2016-09-20T20:00:49Z",37217682,"Email addresses, Passwords, Usernames, Website activity",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
289592442,"LinkedIn","LinkedIn","linkedin.com","2012-05-05","2016-05-21T21:35:40Z","2016-05-21T21:35:40Z",164611595,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
289592442,"Linux Forums","LinuxForums","linuxforums.org","2018-05-01","2018-06-07T12:55:25Z","2018-06-07T12:55:25Z",275785,"Email addresses, IP addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
289592442,"MoDaCo","MoDaCo","modaco.com","2016-01-01","2016-09-20T07:32:50Z","2016-09-20T07:32:50Z",879703,"Email addresses, IP addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
289592442,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
289592442,"Ticketfly","Ticketfly","ticketfly.com","2018-05-31","2018-06-03T06:14:14Z","2018-07-14T06:06:15Z",26151608,"Email addresses, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
289592442,"Yahoo","Yahoo","yahoo.com","2012-07-11","2013-12-04T00:00:00Z","2013-12-04T00:00:00Z",453427,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
289592442,"Zomato","Zomato","zomato.com","2017-05-17","2017-09-04T21:06:46Z","2017-09-04T21:06:46Z",16472873,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
423459539,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
309227680,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
149733030,"CashCrate","CashCrate","cashcrate.com","2016-11-17","2018-04-20T21:40:38Z","2018-04-20T21:40:38Z",6844490,"Email addresses, Names, Passwords, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
149733030,"Last.fm","Lastfm","last.fm","2012-03-22","2016-09-20T20:00:49Z","2016-09-20T20:00:49Z",37217682,"Email addresses, Passwords, Usernames, Website activity",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
149733030,"LinkedIn","LinkedIn","linkedin.com","2012-05-05","2016-05-21T21:35:40Z","2016-05-21T21:35:40Z",164611595,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
149733030,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
149733030,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
155556729,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
155556729,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
331305442,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
331305442,"MySpace","MySpace","myspace.com","2008-07-01","2016-05-31T00:12:29Z","2016-05-31T00:12:29Z",359420698,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
354569067,"Dailymotion","Dailymotion","dailymotion.com","2016-10-20","2017-08-07T02:51:12Z","2017-08-07T02:51:12Z",85176234,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
354569067,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
306455379,"CafeMom","CafeMom","cafemom.com","2014-04-10","2017-11-09T19:54:20Z","2017-11-09T19:55:00Z",2628148,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
306455379,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
306455379,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
306455379,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
306455379,"Special K Data Feed Spam List","SpecialKSpamList","data4marketers.com","2015-10-07","2016-11-24T00:18:27Z","2016-11-24T00:18:27Z",30741620,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
402904424,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
330372125,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
330372125,"Special K Data Feed Spam List","SpecialKSpamList","data4marketers.com","2015-10-07","2016-11-24T00:18:27Z","2016-11-24T00:18:27Z",30741620,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
145482000,"Linux Forums","LinuxForums","linuxforums.org","2018-05-01","2018-06-07T12:55:25Z","2018-06-07T12:55:25Z",275785,"Email addresses, IP addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
140925721,"Dailymotion","Dailymotion","dailymotion.com","2016-10-20","2017-08-07T02:51:12Z","2017-08-07T02:51:12Z",85176234,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
140925721,"Disqus","Disqus","disqus.com","2012-07-01","2017-10-06T23:03:51Z","2017-10-06T23:03:51Z",17551044,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
140925721,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
140925721,"ReverbNation","Reverb-Nation","reverbnation.com","2014-01-01","2017-10-05T06:56:23Z","2017-10-05T06:56:23Z",7040725,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
140925721,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
140925721,"SC Daily Phone Spam List","SCDailyPhoneSpamList","data4marketers.com","2015-04-14","2016-11-24T06:04:34Z","2016-11-24T06:04:34Z",32939105,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
140925721,"Ticketfly","Ticketfly","ticketfly.com","2018-05-31","2018-06-03T06:14:14Z","2018-07-14T06:06:15Z",26151608,"Email addresses, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
284861072,"MySpace","MySpace","myspace.com","2008-07-01","2016-05-31T00:12:29Z","2016-05-31T00:12:29Z",359420698,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
284861072,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
143620994,"LinkedIn","LinkedIn","linkedin.com","2012-05-05","2016-05-21T21:35:40Z","2016-05-21T21:35:40Z",164611595,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
143620994,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
143620994,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
143620994,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
143620994,"SC Daily Phone Spam List","SCDailyPhoneSpamList","data4marketers.com","2015-04-14","2016-11-24T06:04:34Z","2016-11-24T06:04:34Z",32939105,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
143620994,"Special K Data Feed Spam List","SpecialKSpamList","data4marketers.com","2015-10-07","2016-11-24T00:18:27Z","2016-11-24T00:18:27Z",30741620,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
143620994,"Trik Spam Botnet","TrikSpamBotnet","","2018-06-12","2018-06-14T08:05:50Z","2018-06-14T08:05:50Z",43432346,"Email addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
131832427,"CashCrate","CashCrate","cashcrate.com","2016-11-17","2018-04-20T21:40:38Z","2018-04-20T21:40:38Z",6844490,"Email addresses, Names, Passwords, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
131832427,"Neopets","Neopets","neopets.com","2013-05-05","2016-07-07T23:00:10Z","2016-07-07T23:00:10Z",26892897,"Dates of birth, Email addresses, Genders, Geographic locations, IP addresses, Names, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
287507912,"B2B USA Businesses","B2BUSABusinesses","","2017-07-18","2017-07-18T07:38:04Z","2017-07-18T07:38:04Z",105059554,"Email addresses, Employers, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
287507912,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
281529807,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
132424466,"Dropbox","Dropbox","dropbox.com","2012-07-01","2016-08-31T00:19:19Z","2016-08-31T00:19:19Z",68648009,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
132424466,"tumblr","Tumblr","tumblr.com","2013-02-28","2016-05-29T22:59:04Z","2016-05-29T22:59:04Z",65469298,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
100591511,"Dropbox","Dropbox","dropbox.com","2012-07-01","2016-08-31T00:19:19Z","2016-08-31T00:19:19Z",68648009,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
100591511,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
100591511,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
133958488,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
139049371,"Disqus","Disqus","disqus.com","2012-07-01","2017-10-06T23:03:51Z","2017-10-06T23:03:51Z",17551044,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
139049371,"Last.fm","Lastfm","last.fm","2012-03-22","2016-09-20T20:00:49Z","2016-09-20T20:00:49Z",37217682,"Email addresses, Passwords, Usernames, Website activity",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
139049371,"LinkedIn","LinkedIn","linkedin.com","2012-05-05","2016-05-21T21:35:40Z","2016-05-21T21:35:40Z",164611595,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
139049371,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
139049371,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
139049371,"Trik Spam Botnet","TrikSpamBotnet","","2018-06-12","2018-06-14T08:05:50Z","2018-06-14T08:05:50Z",43432346,"Email addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
135148040,"CashCrate","CashCrate","cashcrate.com","2016-11-17","2018-04-20T21:40:38Z","2018-04-20T21:40:38Z",6844490,"Email addresses, Names, Passwords, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
135148040,"MySpace","MySpace","myspace.com","2008-07-01","2016-05-31T00:12:29Z","2016-05-31T00:12:29Z",359420698,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
135148040,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
135148040,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
135148040,"SC Daily Phone Spam List","SCDailyPhoneSpamList","data4marketers.com","2015-04-14","2016-11-24T06:04:34Z","2016-11-24T06:04:34Z",32939105,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
135148040,"Special K Data Feed Spam List","SpecialKSpamList","data4marketers.com","2015-10-07","2016-11-24T00:18:27Z","2016-11-24T00:18:27Z",30741620,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
134401714,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
134401714,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
134624482,"Adobe","Adobe","adobe.com","2013-10-04","2013-12-04T00:00:00Z","2013-12-04T00:00:00Z",152445165,"Email addresses, Password hints, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
134624482,"Dropbox","Dropbox","dropbox.com","2012-07-01","2016-08-31T00:19:19Z","2016-08-31T00:19:19Z",68648009,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
134624482,"LinkedIn","LinkedIn","linkedin.com","2012-05-05","2016-05-21T21:35:40Z","2016-05-21T21:35:40Z",164611595,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
134624482,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
314173600,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
314173600,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
314173600,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
314173600,"CashCrate","CashCrate","cashcrate.com","2016-11-17","2018-04-20T21:40:38Z","2018-04-20T21:40:38Z",6844490,"Email addresses, Names, Passwords, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
144052439,"Adobe","Adobe","adobe.com","2013-10-04","2013-12-04T00:00:00Z","2013-12-04T00:00:00Z",152445165,"Email addresses, Password hints, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
144052439,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
144052439,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
281381155,"CD Projekt RED","CDProjektRed","cdprojektred.com","2016-03-01","2017-01-31T06:40:09Z","2017-01-31T06:40:09Z",1871373,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
281381155,"Nexus Mods","NexusMods","nexusmods.com","2013-07-22","2016-01-17T17:18:47Z","2016-01-17T17:18:47Z",5915013,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
382876542,"Edmodo","Edmodo","edmodo.com","2017-05-11","2017-06-01T05:59:24Z","2017-06-01T05:59:24Z",43423561,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
382876542,"Ticketfly","Ticketfly","ticketfly.com","2018-05-31","2018-06-03T06:14:14Z","2018-07-14T06:06:15Z",26151608,"Email addresses, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
351104508,"Dailymotion","Dailymotion","dailymotion.com","2016-10-20","2017-08-07T02:51:12Z","2017-08-07T02:51:12Z",85176234,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
351104508,"tumblr","Tumblr","tumblr.com","2013-02-28","2016-05-29T22:59:04Z","2016-05-29T22:59:04Z",65469298,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
132802312,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
132802312,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
132791420,"Adobe","Adobe","adobe.com","2013-10-04","2013-12-04T00:00:00Z","2013-12-04T00:00:00Z",152445165,"Email addresses, Password hints, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
132791420,"LinkedIn","LinkedIn","linkedin.com","2012-05-05","2016-05-21T21:35:40Z","2016-05-21T21:35:40Z",164611595,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
132791420,"Neteller","Neteller","neteller.com","2010-05-17","2015-11-30T10:26:47Z","2015-11-30T10:26:47Z",3619948,"Account balances, Dates of birth, Email addresses, Genders, IP addresses, Names, Phone numbers, Physical addresses, Security questions and answers, Website activity",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
132791420,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
132791420,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
132791420,"SC Daily Phone Spam List","SCDailyPhoneSpamList","data4marketers.com","2015-04-14","2016-11-24T06:04:34Z","2016-11-24T06:04:34Z",32939105,"Dates of birth, Email addresses, Genders, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
132791420,"Trik Spam Botnet","TrikSpamBotnet","","2018-06-12","2018-06-14T08:05:50Z","2018-06-14T08:05:50Z",43432346,"Email addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
134157260,"LinkedIn","LinkedIn","linkedin.com","2012-05-05","2016-05-21T21:35:40Z","2016-05-21T21:35:40Z",164611595,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
134157260,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
134157260,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
132958853,"Modern Business Solutions","ModernBusinessSolutions","modbsolutions.com","2016-10-08","2016-10-12T09:09:11Z","2016-10-12T09:09:11Z",58843488,"Dates of birth, Email addresses, Genders, IP addresses, Job titles, Names, Phone numbers, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"png"
132958853,"River City Media Spam List","RiverCityMedia","rivercitymediaonline.com","2017-01-01","2017-03-08T23:49:53Z","2017-03-08T23:49:53Z",393430309,"Email addresses, IP addresses, Names, Physical addresses",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
141355416,"Adobe","Adobe","adobe.com","2013-10-04","2013-12-04T00:00:00Z","2013-12-04T00:00:00Z",152445165,"Email addresses, Password hints, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
141355416,"AhaShare.com","AhaShare","ahashare.com","2013-05-30","2014-11-06T21:47:52Z","2014-11-06T21:47:52Z",180468,"Email addresses, Genders, Geographic locations, IP addresses, Passwords, Usernames, Website activity, Years of birth",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
141355416,"MySpace","MySpace","myspace.com","2008-07-01","2016-05-31T00:12:29Z","2016-05-31T00:12:29Z",359420698,"Email addresses, Passwords, Usernames",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"svg"
141355416,"Onliner Spambot","OnlinerSpambot","","2017-08-28","2017-08-29T19:25:56Z","2017-08-29T19:25:56Z",711477622,"Email addresses, Passwords",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"png"
